# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.200000000000000000e+01 1.300000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.500000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 3.000000000000000000e+01 3.100000000000000000e+01 3.200000000000000000e+01 3.300000000000000000e+01 3.400000000000000000e+01 3.500000000000000000e+01 3.600000000000000000e+01 3.700000000000000000e+01 3.800000000000000000e+01 3.900000000000000000e+01 4.000000000000000000e+01 4.100000000000000000e+01 4.200000000000000000e+01 4.300000000000000000e+01 4.400000000000000000e+01 4.500000000000000000e+01 4.600000000000000000e+01 4.700000000000000000e+01 4.800000000000000000e+01 4.900000000000000000e+01 5.000000000000000000e+01 5.100000000000000000e+01 5.200000000000000000e+01 5.300000000000000000e+01 5.400000000000000000e+01 5.500000000000000000e+01 5.600000000000000000e+01 5.700000000000000000e+01 5.800000000000000000e+01 5.900000000000000000e+01 6.000000000000000000e+01 6.100000000000000000e+01 6.200000000000000000e+01 6.300000000000000000e+01 6.400000000000000000e+01 6.500000000000000000e+01 6.600000000000000000e+01 6.700000000000000000e+01 6.800000000000000000e+01 6.900000000000000000e+01 7.000000000000000000e+01 7.100000000000000000e+01 7.200000000000000000e+01 7.300000000000000000e+01 7.400000000000000000e+01 7.500000000000000000e+01 7.600000000000000000e+01 7.700000000000000000e+01 7.800000000000000000e+01 7.900000000000000000e+01 8.000000000000000000e+01 8.100000000000000000e+01 8.200000000000000000e+01 8.300000000000000000e+01 8.400000000000000000e+01 8.500000000000000000e+01 8.600000000000000000e+01 8.700000000000000000e+01 8.800000000000000000e+01 8.900000000000000000e+01 9.000000000000000000e+01 9.100000000000000000e+01 9.200000000000000000e+01 9.300000000000000000e+01 9.400000000000000000e+01 9.500000000000000000e+01 9.600000000000000000e+01 9.700000000000000000e+01 9.800000000000000000e+01 9.900000000000000000e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
-2.549679347427620257e-01 1.460192000500268428e+00 -1.334374154729067063e+00 -1.233180187211240453e+00 1.635512923949101083e+00 -1.625833464641974091e+00 -9.016497696996372130e-03 -2.044058853451205249e-01 1.104925382496473457e-01 1.834205553079516049e+00 -5.528118335704340636e-01 7.795212054141541502e-01 1.823809857736611528e+00 -8.216294447905766463e-01 3.158408625322248198e-01 -1.764881116293667562e-01 3.389437666919103975e-01 1.193279176282200371e+00 -4.310568401932813876e-01 2.005754856494749383e+00 -1.241985143767221800e+00 1.082559131813295439e+00 5.967989560836056695e-01 1.125838819158401449e+00 -6.950435605047163845e-01 -7.029506648882798414e-01 -3.169135424220728137e-01 9.988133126283547103e-01 -5.770280650794755717e-01 -2.902961386493178586e-01 -5.641964454344454705e-01 -9.202555523662172554e-01 4.974545676224403357e-01 -1.018685516787365186e+00 9.706533519774489527e-01 -4.523360773638137045e-01 -6.208544051101876349e-01 1.126847539111556218e+00 -2.333105189130959989e+00 1.748046637726841768e+00 -1.153850692977344661e+00 5.734127180235375487e-01 8.922340174804551660e-01 -2.363017675323102473e+00 3.769430900994407141e-01 -5.486292538671051489e-01 -9.886056760428751922e-01 1.025571375453029066e-01 2.121219360470461446e+00 -1.558140319836234022e+00 1.850021409078963952e+00 1.135292673483322856e+00 1.120497804388283836e+00 -4.497930483194123585e-01 -1.209176177333155300e+00 -4.731298101699008551e-01 2.443729783300731206e+00 1.101543956469581698e+00 2.022708863450729311e+00 -8.207581552488236731e-01 -9.208785340544561882e-01 8.713771594409088772e-01 1.477452767154434188e+00 -1.804053800636616689e+00 6.775323317881776219e-01 -8.175925855404024833e-01 -2.989147785561764858e-01 -8.759986261506482741e-01 -4.649852532955118800e-01 -3.025258469807814987e-01 5.242561452013496659e-01 -2.424265625307382710e-01 -7.546786099296758088e-02 -1.062696491656195619e+00 -3.414427937433582305e-01 6.347170307405169964e-01 -1.847412446869334812e-01 4.196034871472401756e-02 1.051923671028677676e+00 -1.698947866374082682e+00 -3.749172164094465853e-01 -4.069707245789910277e-01 3.012374251377474277e-01 5.207863059416089069e-01 1.479102303037380217e+00 7.492952087538620187e-01 -6.194404038166183568e-01 -7.218806592490550900e-01 -7.404269424951092082e-01 1.085063237921057855e+00 -1.104404308678786223e-01 -5.380234264377309339e-01 1.494728196213579441e+00 -6.736411646674925757e-01 7.403292832225317754e-01 -2.862639073320825123e-01 1.855058051027557831e+00 -5.108894667405031731e-01 -5.067677061792833504e-01 -7.565750429880314654e-01
-6.396083111348441763e-01 8.853051839740588846e-01 8.149669690726635274e-01 -4.025366710478659460e-01 3.346053824037183433e-01 -4.364477152814751904e-01 -1.003956320291405468e+00 -4.106612296938840223e-01 4.976601538311002382e-01 4.888441101717497239e-01 -4.359733965324377181e-01 -1.591243983315862032e+00 6.444858002778709460e-01 1.368153122406823297e+00 -7.011581050616200184e-01 1.016234731772585054e-01 2.894416225288606870e-02 1.997767216946103375e+00 1.060523131304982769e+00 -6.664023523429259133e-02 5.562278412556869167e-01 4.457506449956901706e-01 1.322983529166205319e+00 1.331248213224637489e+00 1.320672567841217004e+00 4.916168126579033570e-01 -3.065763025251703744e-01 3.248771438406771184e-01 9.605999901323661883e-01 4.717050203191772151e-01 -4.771944158865498720e-01 -1.325577283487794578e+00 1.050414133997866095e+00 -8.051357845420565873e-01 1.892331879095061620e-01 -3.254516856638561828e-01 4.029305800416659727e-02 -3.524474128020891328e-01 -8.727471559619892627e-02 1.196924613948299410e+00 -6.375474807980265890e-01 5.379371348235847394e-01 -6.630048042023575228e-01 1.181064881259487498e+00 4.083391045626663107e-01 1.010781831587880264e-01 1.116117698158347604e+00 -9.956225378649495861e-01 9.844799717198158273e-01 -2.090807041941110889e+00 -9.079333621221891137e-01 -4.075022396584996320e-01 -9.003457933198474317e-01 -1.739749003411835249e+00 6.933178901184362808e-02 -1.993314388098816059e-01 -6.590414259978952805e-01 -1.872069972699433427e+00 -1.242475071242120643e+00 -2.694707612795334550e-01 -1.221193152975071777e-02 1.661001253362357266e+00 1.348491124491705939e+00 -3.115273818945536455e-01 -1.491228752933492774e-01 4.810688666817898862e-01 -2.162974593804512846e+00 -2.537746151184126497e-01 -1.249619199679151915e+00 2.222988994476506885e-01 4.572502368511897619e-01 -5.452290180399222974e-01 -9.185403084630556769e-01 -3.667858042297255650e-01 -9.594834115509628947e-02 -8.845408984816037767e-01 2.020642712702088950e+00 -1.262946027996929343e+00 2.259330676467552479e-02 -2.660296476513134278e-01 1.498617086262933995e+00 -1.184485227743581337e-01 1.009396364704552740e+00 -6.667184390801015326e-01 1.575396276522500250e+00 -4.906869279510206461e-01 -2.698243080538504923e-01 5.447480398402860802e-01 9.756929914052395736e-01 -5.210984394978097622e-01 3.002319881840985194e-01 -2.627899075780115168e-01 2.668098318546714975e-01 3.843731611201838677e-02 2.321753839097516758e-01 7.591240552720732726e-01 4.777938688277902912e-01 -4.471823510009242941e-03 6.880924616923415893e-02 2.666428735926041349e-01
1.554505516663025722e+00 -5.840908635474509891e-01 -2.107984382422951053e-01 1.982351265752720693e+00 6.040920925751241954e-01 -4.265357365766590525e-01 1.860492702967845580e-01 -1.323709596192867766e+00 -1.084542181630154145e+00 1.275502471238191271e+00 6.810656374497197074e-01 1.653332989447656498e+00 -6.045370090664480278e-01 -9.203592469337762427e-02 5.620983557729811730e-01 -2.315045053562070798e+00 1.397302959022906022e+00 -1.628621235322222249e+00 1.057501598546874089e+00 -4.765491612071555139e-01 -2.588430859872324907e-01 1.035381890074152267e+00 -9.690015577268390468e-02 1.254409852188959507e+00 -4.418477341701566030e-01 1.514559724921802353e+00 -1.332586688324303603e+00 -8.320584998429105816e-01 -8.471628413212325612e-04 -1.287651862725958329e+00 6.009829236051562606e-01 1.497451566119524236e+00 -8.449865578614415007e-01 -4.664061110030948698e-01 4.977649545940182052e-01 6.963885652788200931e-01 -1.243773766291435212e+00 2.243850624032725852e-02 1.701880736928794047e+00 -2.996785005845492567e-01 -9.992887974204726076e-01 -1.126500689241803910e-01 -2.112599388486466445e+00 -7.596422950324211998e-01 3.083367883416320843e-01 -9.153878653735860738e-01 1.993001865217875757e-01 -7.359867051624711942e-02 6.986009473495032734e-03 -1.268878443223583341e+00 4.446717310906824205e-01 -2.605225844266140234e-01 8.465698618744497139e-01 9.389479973833763093e-01 -5.354235651089942483e-01 -5.858999633052317524e-01 -1.056793160514831076e+00 1.427431416276924436e-01 7.678063311661800783e-02 6.506100572980659524e-02 -7.882975212094098239e-02 6.134845012444230944e-02 -1.935168464119721432e-01 -1.612915926154609325e+00 -5.141910854463007524e-02 -7.406854043132093945e-01 7.656509722725798328e-01 8.818025603706537430e-01 2.699067519390085934e-01 5.913601876131420187e-01 -2.797550113153009915e-02 1.012806251393980395e+00 -1.176859009748871365e+00 -1.915451881595534867e-01 8.552308586146099012e-01 -4.197340886505321333e-02 -2.428348381597399630e+00 2.576032084005228651e-01 2.096280298994373403e+00 3.062550213663088328e-01 -1.659415249176917184e+00 -4.948259149130611600e-01 2.611540628854348345e+00 6.814400163216188799e-01 -1.810118140660091635e-01 2.859476572238833780e-01 -1.536963787247171087e+00 -1.649680096574956956e+00 7.725592663449587505e-01 3.427975657989500990e-01 -1.868966121259660218e+00 7.490185407034697374e-01 -4.360326956599595571e-01 8.975998443959419815e-01 1.678634115557627315e-01 -6.791237183194482885e-01 -1.035008901106108548e+00 -2.483691609325637539e-02 -3.235452575618204540e-01 -5.054470651852674967e-01
-3.611314397251685016e+00 2.944833910830301216e-01 1.342280025636504392e+00 -2.289361003904185066e-01 1.197139809897365570e+00 -4.630049323347688039e-01 6.404716325327869386e-01 -2.644793464473836675e+00 -1.811990165229855787e+00 -5.022929805585611002e-03 1.319669357919151853e+00 3.094950345366054290e-02 1.730817431387653649e+00 3.063341387286442341e-01 -1.317329584995594605e+00 -3.135190481529281370e-01 -8.559182335636208450e-01 -7.736606262176256577e-01 -1.248038995037464155e-01 1.778226997508906893e+00 -5.757025323435680519e-01 1.439186568511099384e-01 -1.038946552920110705e-01 1.378736119078797229e+00 1.551919100798716811e-02 9.195658765172164406e-01 7.322882348389240237e-01 -7.061297837297008106e-01 -7.847895002948305221e-01 -2.947623744650548216e-01 -9.442668390988108174e-01 3.778399444904795845e-01 4.517816991994212938e-01 1.192879710739014110e+00 -1.579922501515373945e-01 6.722589723135928563e-02 7.164301390873370479e-02 -1.117676335145453503e+00 -1.010225415699427254e+00 -2.473094459731600969e-01 -1.407327461586435735e+00 -7.725310750465811394e-01 -1.614915586663211222e+00 1.424759046414407537e+00 1.090890136475616501e+00 4.525669179103236628e-01 1.831850392618937784e+00 2.423085695595541100e+00 -1.409277424400110279e+00 -1.494001326960571197e-01 2.714722366901124451e-01 -7.665000901873493533e-02 -9.072252716501538750e-02 5.585358480431636963e-01 7.965967757167313756e-01 -4.437106505028090564e-01 3.720193522761577887e-01 7.664412480161832963e-01 -7.375644033352845019e-01 -3.569449752350015159e-01 1.067642819186255254e+00 1.058289985582307580e+00 4.718233812981824093e-01 -4.674746499261260291e-01 9.787351086392885591e-02 7.898238630834653051e-01 3.726282059659125068e-01 -9.286271794577922734e-01 9.559303373982769303e-01 4.367459644895488324e-02 4.611781525627637324e-01 2.898913871909969409e+00 -9.587629294717386896e-01 1.342014447386002507e+00 -2.163081916467400334e-01 1.516509536367304900e+00 9.982561911545471123e-01 -8.018148295629177191e-01 1.208937030066730145e+00 -7.052454403203353706e-02 1.216528054470225939e+00 2.562717929752454382e-01 8.934871517317694023e-01 1.018170047203817763e+00 -1.023969865285573988e+00 1.996425092044774585e-01 -6.956524489963080704e-01 -3.619797609986873388e-01 -3.468716094343107792e-01 -1.022010327848730249e-01 1.036890540167913155e+00 -1.520546861255966276e+00 -1.013997149405348353e+00 -4.940120608399848900e-01 -1.843141959201512581e+00 1.896689423580093514e+00 -8.643671788866380545e-02 -5.848080221737339546e-01 -3.915681873643551691e-01 5.748114648628583900e-01
-2.001938106661159900e+00 -1.467081790038820555e-01 -9.802640083553405548e-01 -1.112147589130597913e-02 -3.747725781550994006e-01 6.920532345234329252e-01 2.581141392957789771e-01 2.934596624156422529e-01 7.400973615514978565e-01 -3.041739953268979058e+00 -3.816750563142416453e-01 -1.098634418019332371e+00 -6.065461171008059704e-01 -6.030424489122335752e-01 3.528741955545971476e-01 -6.277253698819785788e-01 1.081316239068422114e+00 -9.991798668731934063e-02 -2.521536249136578700e+00 3.512283387030922244e-01 -2.062366849790327472e-01 -1.125069851655693620e+00 -6.409544656611932956e-01 1.446204537306431614e+00 -1.602644964257254667e+00 1.861364110168211849e-01 6.889215251686486852e-01 -1.336272979332561173e-01 1.100713314560495919e-02 4.751871458194189546e-01 -6.626525724334593193e-01 -1.034534007602758710e+00 3.188592975349642256e-01 -1.064935550267450015e+00 1.431849351193722475e+00 1.264377626933785193e+00 -8.081585234679705687e-01 1.901883549198612577e+00 9.683199716898238663e-01 -1.316635517305423608e+00 -1.527624126481077864e-02 -1.956051102881166681e-01 2.634636272934339218e-01 -6.189914728181936665e-01 -1.545619596974691090e+00 -3.787140171131344810e-03 -2.440056932404197076e-01 8.689632326101237592e-01 -7.073800787810202717e-01 1.652511397025938911e-01 -2.876572781670765078e-02 1.494126489777145128e+00 1.433324750167835226e+00 2.950879822145698328e-01 4.518335126433040139e-01 -1.359146402508795815e+00 1.697230974538479487e+00 1.100622124387473422e+00 -1.476079393084310243e-01 6.280356630233409065e-01 -1.532794483079293890e-01 9.465830505814706308e-01 9.396127468667956339e-01 -4.205423660396087615e-01 9.320098451038014709e-01 -1.847911866357093924e+00 -1.226808750848942697e+00 6.996405285803550811e-01 1.214115712912467782e+00 -9.370225716871943833e-01 6.377002057995161399e-01 6.160283538763882127e-01 8.529077686205644993e-01 1.492087319026313141e-01 -1.639595826185087368e+00 4.053200139359416365e-01 -6.923841572337586792e-01 6.492221451255505427e-01 -7.586816764287717119e-01 4.618300729816210981e-01 -4.080040638709319101e-01 6.853531753436730156e-01 -1.135485464249863935e-01 1.478960384208806378e+00 8.500379890961446971e-01 -8.326995725197360310e-01 9.062702916886962168e-01 -5.082296800877527110e-01 -3.782297049710532377e-01 1.643097417131418769e+00 9.605442800839613104e-01 6.725986926101172880e-01 1.176170615169195743e+00 -3.069565206934175006e-01 -1.761038405502472204e-01 2.902834951229508742e-01 3.072918449423413523e-01 -1.659178240955809569e+00 -1.568514082400027654e-01 5.353925979393621137e-01
-7.730488278366358379e-02 7.724876145908040614e-01 -6.855906575300806383e-01 1.056355449496233057e+00 1.399882408930643196e+00 -1.740449027509678726e-01 8.245692561762277828e-01 3.429956914696181691e-01 -1.796157337240110174e-01 -5.390072315442399065e-01 4.082973011631339799e-02 9.117707695078346164e-02 -8.623398677167967152e-01 3.032716322857104685e-01 -6.160518666876868554e-01 3.030328843565704977e-01 2.277720418510255362e-01 1.010632409710776614e+00 -1.088299734882147485e+00 -1.411873072538048432e-02 -1.161834077829642764e+00 -1.107302977786451592e+00 -5.649338437921833656e-01 -6.007558898944064668e-03 -1.367592802916447026e+00 1.059737454439808463e-01 -1.787123397098052680e+00 -7.139842924320830356e-03 1.504945421023329566e-01 -1.452603170196810511e+00 2.370603786485177888e+00 4.229838654166910294e-01 1.938973805584903176e-01 1.346646885444805486e+00 -3.097544364177386989e-01 1.160432320949375429e+00 -8.172554716978631950e-02 -2.983756304409523330e-01 6.548853167746984116e-01 5.245688276108541048e-01 -1.495465381957070461e+00 6.134003873522214656e-01 -4.632102252262801367e-01 -9.402166754083477462e-01 -1.127235349746689597e+00 1.722594371500179300e-01 1.419327899216690447e+00 -9.654887066751257629e-01 -7.262045764189354324e-01 4.107666925483123843e-01 -1.337821834177486791e+00 8.687799978452050986e-01 5.574085579210676933e-01 -6.158363713682284135e-02 3.925558494330086412e-02 1.595690224285272407e+00 -5.442675795131409616e-02 -4.821944403099912568e-01 -1.855256856627855777e+00 -3.540348162228246776e-01 1.236727732377618239e-01 1.147589093303209129e+00 -6.211621958953804645e-01 -1.068269871322536702e+00 -8.641038503536109250e-01 2.025457479811065276e-01 -5.434199673508531836e-01 -1.280640019054142043e+00 1.305654341203647539e-01 7.699870364265374301e-01 -7.103804983214018209e-01 -5.499469571992309236e-01 3.248063998153362109e-01 -8.660999411269121318e-01 -4.358236900396995073e-01 -2.519765318846270752e+00 2.248488804747064973e-01 1.730381869395921424e+00 -5.105498158635801698e-01 6.499819273998364011e-01 3.083966670775619701e-01 1.475108372498046494e+00 1.237777750626156914e+00 5.718670437291920594e-01 1.507889951609047596e+00 -2.253239254284260085e+00 3.735177789374748425e-01 -1.011506394222857624e-01 5.917433965806293689e-02 -1.472451572197546410e+00 2.439577411686961739e+00 -1.920363034003201408e+00 1.860341528350169249e-01 1.146770125397205575e+00 -2.054611846289866151e+00 -1.466810081538898469e-01 -8.841419076939358024e-02 9.511245424941118243e-01 -4.781224385662740106e-01 1.288601381812476410e+00
4.781498909919695839e-02 -4.673580798654041746e-01 2.415718622776480196e+00 7.646971824207191570e-01 -1.657345903431903800e+00 2.355165741270207835e+00 5.927400379224931903e-01 -3.750010338840288338e+00 -1.173436833016391567e+00 -1.225312752664470484e+00 2.521601682619216689e+00 -4.361778983611874771e-01 -1.903420052096523207e+00 8.392482773819702757e-01 8.028699004433497155e-01 -2.871240494034637408e-02 -5.378471958749837523e-01 -4.098995766539216823e-01 -9.400594147790247712e-02 -1.725546399207437576e+00 1.831427347272556405e+00 -8.137420016358585251e-01 1.982556776204496413e-02 -5.170073310212969231e-01 3.498240432673150879e-01 6.696852451218943125e-01 2.194211534459817425e+00 -7.367872905094799973e-01 -1.378339532448537019e-01 -1.026568570036116013e-01 3.696932036910948849e+00 7.655067348175393915e-01 -5.024133183342905928e-01 1.154808828508620877e+00 -1.498458432781588634e+00 -8.543719973009036295e+00 1.289814437191240559e+00 -2.084498749481896951e+00 8.937395965989035629e-01 -2.081787674943694544e+00 1.409057535221013513e+00 -2.899345842570073550e+00 -5.454138342483016988e-01 1.064129183200147377e+00 3.900240501552151295e-01 2.715953334688715470e-01 1.518300239383629791e+00 -5.769166398725490419e-01 -1.832976380917203496e+00 4.957088907873807293e-01 -1.394588926672828633e+00 -1.592282091290409429e+00 -1.269537477452710394e+00 4.685975196358520556e-01 2.695912518289484527e+00 2.131319450078392741e+00 -1.011325198159861660e+00 -6.401161973585767218e-01 -1.260414923552870992e+00 1.178821710416525059e+00 2.388164047210366903e+00 -3.356730663291679906e-01 -2.241908526243904243e-01 1.200457246521724919e+00 -3.031688348390976229e-01 1.551067924071902082e+00 5.892032715010811494e-02 3.733252671534525557e+00 1.237419577001263482e+00 -3.614087305243105508e-01 2.044069462951930038e+00 -8.061146989859367951e-01 -4.115867811887466421e-01 2.397209959445849581e+00 -2.045624043536630410e+00 -9.953661815896479581e-01 5.091340621967063024e-02 -4.795468115445047919e-01 -5.577853841821385217e-01 2.107196577874732579e+00 2.184390805528950708e-01 -3.521933269416335222e+00 -6.462620225585972988e-02 -1.981624808744423927e+00 -7.547701878039068113e-01 -3.428222886235020583e-01 1.429468895474401480e+00 1.076566185087045158e+00 1.026899499006480809e+00 -2.295865235942952776e+00 -4.940439695731274616e-01 5.754273921272110570e+00 -1.195276218838274618e+00 1.958451275135972391e+00 -1.425998309774029638e+00 -2.413664398560041446e-01 -1.340193201933537637e+00 -5.075101854552093172e-01 -2.123177656208442010e-01 1.287841646682342134e+00
7.668401842570659044e-01 -9.024077229076933326e-01 -2.253087162324376891e+00 1.802214859452759554e-01 -2.878510760303779614e-01 7.884155770962503196e-01 6.681320803998217484e-01 3.953358038309103595e+00 -7.246730064318945841e-01 -3.193150081983529565e-01 1.881896106108580380e+00 8.979302964554234379e-01 -3.438911275800208278e-01 -2.537006590729424360e+00 1.319778290989305658e+00 1.523350190555609329e-01 -3.002824055158589966e-01 -8.106764809739276378e-01 -1.524202157363770960e+00 5.350427449958816695e-01 -1.821254720026070917e-01 -6.682145140301460895e-01 -1.455593976785343635e+00 -1.035772457661348067e+00 -2.020463287617300541e+00 -7.655743610642098407e-01 -1.569614817831371578e+00 -7.067158170578113907e-02 -1.312938143112790668e+00 -1.191765935749919514e+00 9.686652891609732308e+00 1.005169895282183035e+00 -1.393389455447169079e+00 2.135417701075334573e+00 -4.711640114445917460e-01 4.668780996066669853e-01 -1.822110460412200983e-01 2.408350908677815705e-01 -1.049707660720613708e-02 -7.650418351564614028e-01 1.275107597470711784e+00 -5.312712118607697320e+00 4.807619366603900768e-01 -5.554430929948032114e-01 -1.145596512056734406e+00 -3.080143781691363492e-01 -1.507270463268221672e+00 1.483296174279479906e+00 -5.214878282350947636e-01 7.940138511432927038e-01 6.370327578736242335e-01 1.125293952214842408e+00 1.209065573581921127e+00 1.236865886955361704e+00 -3.221051426516016725e-02 4.695729924873901062e+00 4.592557918847827714e-01 1.401032313096508997e+00 1.061775211401241759e+00 1.650141347956503912e+00 -1.021351759600916509e+00 -1.911946504525326329e+00 7.374633753743992104e-02 2.418447114423024624e-01 3.617862935028610116e-01 -2.090006611188426788e+00 1.759310826731268929e+00 4.615077389056722601e-01 2.104408707364471720e+00 -1.944041679999998440e+00 2.395982009665305057e+00 1.702941466122062319e+00 1.822721219627122080e+00 1.716586055399186073e+00 -2.024169813263806628e+00 1.863793054962868068e+00 -6.724964100282264656e-01 3.539443159906204617e+00 5.396396809733405679e-03 3.192644446959828630e-01 -1.118318809456334550e+00 -1.248902843083235847e+00 -4.230571358375937452e-01 8.416692569036480220e-01 -3.600101802986928057e+00 7.867867016808782754e-01 9.605099498399561897e-01 -9.746543170904943265e-01 -1.335874908617880275e+00 1.202686089308371509e+00 -4.255144430848098458e-01 -5.931880911366794074e+00 2.017428380122534559e-01 -2.410611810264644550e+00 -2.904892109233246367e-01 -1.783036044894299454e+00 -4.217933922580161671e-02 -3.045759187177327076e-01 -1.389825200187914778e+00 -1.126201987609614319e+00
